Vehicle_Title,Rating,Response,year,model,engine,num_doors,body type
2005 Toyota 4Runner SUV Limited 4WD 4dr SUV (4.0L 6cyl 5A),3.75,Negative,2005,4Runner,4.0L 6cyl 5A,4,SUV
2005 Toyota 4Runner SUV SR5 Rwd 4dr SUV (4.0L 6cyl 5A),2.625,Negative,2005,4Runner,4.0L 6cyl 5A,4,SUV
2005 Toyota 4Runner SUV SR5 4WD 4dr SUV (4.0L 6cyl 5A),3.5,Negative,2005,4Runner,4.0L 6cyl 5A,4,SUV
2005 Toyota 4Runner SUV SR5 4WD 4dr SUV (4.0L 6cyl 5A),2.875,Negative,2005,4Runner,4.0L 6cyl 5A,4,SUV
2005 Toyota 4Runner SUV SR5 4WD 4dr SUV (4.0L 6cyl 5A),2.5,Negative,2005,4Runner,4.0L 6cyl 5A,4,SUV
2005 Toyota 4Runner SUV Sport Edition 4WD 4dr SUV (4.0L 6cyl 5A),2.625,Negative,2005,4Runner,4.0L 6cyl 5A,4,SUV
2004 Toyota 4Runner SUV Limited Rwd 4dr SUV (4.0L 6cyl 4A),2,Negative,2004,4Runner,4.0L 6cyl 4A,4,SUV
2004 Toyota 4Runner SUV Sport Edition 4WD 4dr SUV (4.0L 6cyl 4A),1.625,Negative,2004,4Runner,4.0L 6cyl 4A,4,SUV
2004 Toyota 4Runner SUV Sport Edition 4WD 4dr SUV (4.0L 6cyl 4A),3.75,Negative,2004,4Runner,4.0L 6cyl 4A,4,SUV
2004 Toyota 4Runner SUV Limited 4WD 4dr SUV (4.0L 6cyl 4A),1,Negative,2004,4Runner,4.0L 6cyl 4A,4,SUV
2002 Toyota 4Runner SUV SR5 2WD 4dr SUV (3.4L 6cyl 4A),3,Negative,2002,4Runner,3.4L 6cyl 4A,4,SUV
2002 Toyota 4Runner SUV Limited 4WD 4dr SUV (3.4L 6cyl 4A),3.875,Negative,2002,4Runner,3.4L 6cyl 4A,4,SUV
2002 Toyota 4Runner SUV Limited 4WD 4dr SUV (3.4L 6cyl 4A),2.5,Negative,2002,4Runner,3.4L 6cyl 4A,4,SUV
2002 Toyota 4Runner SUV SR5 4WD 4dr SUV (3.4L 6cyl 4A),3.25,Negative,2002,4Runner,3.4L 6cyl 4A,4,SUV
2002 Toyota 4Runner SUV SR5 4WD 4dr SUV (3.4L 6cyl 4A),3.5,Negative,2002,4Runner,3.4L 6cyl 4A,4,SUV
2002 Toyota 4Runner SUV SR5 4WD 4dr SUV (3.4L 6cyl 4A),3,Negative,2002,4Runner,3.4L 6cyl 4A,4,SUV
2017 Toyota 4Runner SUV Limited 4dr SUV (4.0L 6cyl 5A),1,Negative,2017,4Runner,4.0L 6cyl 5A,4,SUV
2017 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),2,Negative,2017,4Runner,4.0L 6cyl 5A,4,SUV
2017 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),2,Negative,2017,4Runner,4.0L 6cyl 5A,4,SUV
2008 Toyota 4Runner SUV SR5 4dr SUV 4WD (4.0L 6cyl 5A),3.875,Negative,2008,4Runner,4.0L 6cyl 5A,4,SUV
2008 Toyota 4Runner SUV Sport Edition 4dr SUV 4WD (4.0L 6cyl 5A),3.375,Negative,2008,4Runner,4.0L 6cyl 5A,4,SUV
2008 Toyota 4Runner SUV Limited 4dr SUV (4.0L 6cyl 5A),2.25,Negative,2008,4Runner,4.0L 6cyl 5A,4,SUV
2008 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),3.375,Negative,2008,4Runner,4.0L 6cyl 5A,4,SUV
2006 Toyota 4Runner SUV Limited 4dr SUV (4.7L 8cyl 5A),1,Negative,2006,4Runner,4.7L 8cyl 5A,4,SUV
2006 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.7L 8cyl 5A),3.875,Negative,2006,4Runner,4.7L 8cyl 5A,4,SUV
2006 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.7L 8cyl 5A),2.625,Negative,2006,4Runner,4.7L 8cyl 5A,4,SUV
2006 Toyota 4Runner SUV Limited 4dr SUV (4.0L 6cyl 5A),2.875,Negative,2006,4Runner,4.0L 6cyl 5A,4,SUV
2006 Toyota 4Runner SUV SR5 4dr SUV (4.7L 8cyl 5A),3.75,Negative,2006,4Runner,4.7L 8cyl 5A,4,SUV
2014 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),3,Negative,2014,4Runner,4.0L 6cyl 5A,4,SUV
2014 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),2.875,Negative,2014,4Runner,4.0L 6cyl 5A,4,SUV
2000 Toyota 4Runner SUV SR5 4dr SUV,3.625,Negative,2000,4Runner,,4,SUV
2000 Toyota 4Runner SUV SR5 4dr SUV 4WD,3.625,Negative,2000,4Runner,,4,SUV
2000 Toyota 4Runner SUV Limited 4dr SUV 4WD,3.75,Negative,2000,4Runner,,4,SUV
2000 Toyota 4Runner SUV SR5 4dr SUV 4WD,3,Negative,2000,4Runner,,4,SUV
2001 Toyota 4Runner SUV SR5 4WD 4dr SUV (3.4L 6cyl 4A),2.625,Negative,2001,4Runner,3.4L 6cyl 4A,4,SUV
2001 Toyota 4Runner SUV SR5 4WD 4dr SUV (3.4L 6cyl 4A),3.25,Negative,2001,4Runner,3.4L 6cyl 4A,4,SUV
2001 Toyota 4Runner SUV SR5 2WD 4dr SUV (3.4L 6cyl 4A),3.125,Negative,2001,4Runner,3.4L 6cyl 4A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV 4WD (4.0L 6cyl 5A),1,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),2,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),2.25,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),2,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),2.75,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),3.5,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),2.25,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),3.625,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),3.375,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),3.625,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV Trail 4dr SUV 4WD (4.0L 6cyl 5A),2.875,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),3.875,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV 4WD (4.0L 6cyl 5A),3.125,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV Limited 4dr SUV (4.0L 6cyl 5A),2.25,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV (2.7L 4cyl 4A),1.375,Negative,2010,4Runner,2.7L 4cyl 4A,4,SUV
2010 Toyota 4Runner SUV SR5 4dr SUV 4WD (4.0L 6cyl 5A),3.75,Negative,2010,4Runner,4.0L 6cyl 5A,4,SUV
1997 Toyota 4Runner SUV SR5 4dr SUV 4WD,3.75,Negative,1997,4Runner,,4,SUV
1997 Toyota 4Runner SUV SR5 4dr SUV 4WD,1,Negative,1997,4Runner,,4,SUV
1997 Toyota 4Runner SUV SR5 4dr SUV 4WD,3.75,Negative,1997,4Runner,,4,SUV
1997 Toyota 4Runner SUV Limited 4dr SUV 4WD,3,Negative,1997,4Runner,,4,SUV
2012 Toyota 4Runner SUV SR5 4dr SUV 4WD (4.0L 6cyl 5A),2.875,Negative,2012,4Runner,4.0L 6cyl 5A,4,SUV
2012 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),3.625,Negative,2012,4Runner,4.0L 6cyl 5A,4,SUV
2012 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),2.875,Negative,2012,4Runner,4.0L 6cyl 5A,4,SUV
2016 Toyota 4Runner SUV SR5 4dr SUV 4WD (4.0L 6cyl 5A),3,Negative,2016,4Runner,4.0L 6cyl 5A,4,SUV
2016 Toyota 4Runner SUV SR5 4dr SUV (4.0L 6cyl 5A),2,Negative,2016,4Runner,4.0L 6cyl 5A,4,SUV
2016 Toyota 4Runner SUV Limited 4dr SUV (4.0L 6cyl 5A),3,Negative,2016,4Runner,4.0L 6cyl 5A,4,SUV
2016 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),3,Negative,2016,4Runner,4.0L 6cyl 5A,4,SUV
2016 Toyota 4Runner SUV Limited 4dr SUV 4WD (4.0L 6cyl 5A),1,Negative,2016,4Runner,4.0L 6cyl 5A,4,SUV
1998 Toyota 4Runner SUV SR5 4dr SUV,3.75,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV SR5 4dr SUV 4WD,3.5,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV Limited 4dr SUV 4WD,3.875,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV SR5 4dr SUV 4WD,2.625,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV Limited 4dr SUV,3.625,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV SR5 4dr SUV 4WD,3,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV SR5 4dr SUV,2.875,Negative,1998,4Runner,,4,SUV
1998 Toyota 4Runner SUV 4dr SUV 4WD,3.25,Negative,1998,4Runner,,4,SUV
1999 Toyota 4Runner SUV SR5 4dr SUV 4WD,3.875,Negative,1999,4Runner,,4,SUV
1999 Toyota 4Runner SUV SR5 4dr SUV 4WD,2.625,Negative,1999,4Runner,,4,SUV
1999 Toyota 4Runner SUV SR5 4dr SUV 4WD,3.75,Negative,1999,4Runner,,4,SUV
2018 Toyota Yaris iA Sedan 4dr Sedan (1.5L 4cyl 6M),2,Negative,2018,Yaris,1.5L 4cyl 6M,4,Sedan
2017 Toyota Yaris iA Sedan 4dr Sedan (1.5L 4cyl 6A),3,Negative,2017,Yaris,1.5L 4cyl 6A,4,Sedan
2017 Toyota Yaris iA Sedan 4dr Sedan (1.5L 4cyl 6M),1,Negative,2017,Yaris,1.5L 4cyl 6M,4,Sedan
2018 Toyota Mirai Sedan 4dr Sedan (electric DD),1,Negative,2018,Mirai,electric DD,4,Sedan
2013 Toyota Venza Wagon XLE 4dr Wagon (3.5L 6cyl 6A),3,Negative,2013,Venza,3.5L 6cyl 6A,4,Wagon
2013 Toyota Venza Wagon XLE 4dr Wagon (3.5L 6cyl 6A),3,Negative,2013,Venza,3.5L 6cyl 6A,4,Wagon
2013 Toyota Venza Wagon LE 4dr Wagon AWD (2.7L 4cyl 6A),2,Negative,2013,Venza,2.7L 4cyl 6A,4,Wagon
2013 Toyota Venza Wagon LE 4dr Wagon AWD (2.7L 4cyl 6A),3.75,Negative,2013,Venza,2.7L 4cyl 6A,4,Wagon
2015 Toyota Venza Wagon LE 4dr Wagon (2.7L 4cyl 6A),2,Negative,2015,Venza,2.7L 4cyl 6A,4,Wagon
2015 Toyota Venza Wagon XLE 4dr Wagon (3.5L 6cyl 6A),3,Negative,2015,Venza,3.5L 6cyl 6A,4,Wagon
2015 Toyota Venza Wagon Limited 4dr Wagon AWD (3.5L 6cyl 6A),3,Negative,2015,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),2,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),2,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),2.25,Negative,2009,Venza,2.7L 4cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),2.75,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),2.25,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),2,Negative,2009,Venza,2.7L 4cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.875,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.625,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (2.7L 4cyl 6A),2.75,Negative,2009,Venza,2.7L 4cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.25,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.75,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),1.25,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2009 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.75,Negative,2009,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),3,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),3.5,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.5,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),1.875,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),3.25,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),1.625,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),1.75,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),2.5,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.125,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),3.875,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.375,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon AWD (2.7L 4cyl 6A),1,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),3.75,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),3.125,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),2.875,Negative,2011,Venza,3.5L 6cyl 6A,4,Wagon
2011 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),3.5,Negative,2011,Venza,2.7L 4cyl 6A,4,Wagon
2014 Toyota Venza Wagon XLE 4dr Wagon AWD (2.7L 4cyl 6A),3,Negative,2014,Venza,2.7L 4cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),3,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),3.25,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),3.625,Negative,2010,Venza,2.7L 4cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),3.5,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.875,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.375,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon (3.5L 6cyl 6A),2.75,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.25,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.375,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),3.125,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (2.7L 4cyl 6A),2.5,Negative,2010,Venza,2.7L 4cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon (2.7L 4cyl 6A),2,Negative,2010,Venza,2.7L 4cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (3.5L 6cyl 6A),2.375,Negative,2010,Venza,3.5L 6cyl 6A,4,Wagon
2010 Toyota Venza Wagon 4dr Wagon AWD (2.7L 4cyl 6A),2.625,Negative,2010,Venza,2.7L 4cyl 6A,4,Wagon
2012 Toyota Venza Wagon Limited 4dr Wagon (3.5L 6cyl 6A),3.75,Negative,2012,Venza,3.5L 6cyl 6A,4,Wagon
2012 Toyota Venza Wagon XLE 4dr Wagon AWD (3.5L 6cyl 6A),1,Negative,2012,Venza,3.5L 6cyl 6A,4,Wagon
2012 Toyota Venza Wagon LE 4dr Wagon AWD (2.7L 4cyl 6A),3.125,Negative,2012,Venza,2.7L 4cyl 6A,4,Wagon
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),1,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 5M),3,Negative,2007,Corolla,1.8L 4cyl 5M,4,Sedan
2007 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),2.875,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),2.375,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3.25,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),3.5,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),2.75,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),3.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),1.5,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),3.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),3.25,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),2.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),1.125,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),2.875,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),3.75,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),2.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),2.875,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),3.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),3.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3.625,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2007 Toyota Corolla Sedan CE 4dr Sedan (1.8L 4cyl 4A),1.875,Negative,2007,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3.75,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3.625,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),2.5,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan S Special Edition 4dr Sedan (1.8L 4cyl 4A),1,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),2.625,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan L 4dr Sedan (1.8L 4cyl 4A),3,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan S 4dr Sedan (1.8L 4cyl 4A),3.25,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3.5,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2013 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),3.375,Negative,2013,Corolla,1.8L 4cyl 4A,4,Sedan
2015 Toyota Corolla Sedan L 4dr Sedan (1.8L 4cyl 4A),2,Negative,2015,Corolla,1.8L 4cyl 4A,4,Sedan
2015 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl CVT),1,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE Eco 4dr Sedan (1.8L 4cyl CVT),1,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE Eco 4dr Sedan (1.8L 4cyl CVT),1,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan S Plus 4dr Sedan (1.8L 4cyl CVT),2,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl CVT),2,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl CVT),3,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl CVT),1,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE Plus 4dr Sedan (1.8L 4cyl CVT),3,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl CVT),2,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan S Premium 4dr Sedan (1.8L 4cyl CVT),2,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE Plus 4dr Sedan (1.8L 4cyl CVT),2,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan L 4dr Sedan (1.8L 4cyl 4A),1,Negative,2015,Corolla,1.8L 4cyl 4A,4,Sedan
2015 Toyota Corolla Sedan LE Plus 4dr Sedan (1.8L 4cyl CVT),3.875,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan LE Premium 4dr Sedan (1.8L 4cyl CVT),2.5,Negative,2015,Corolla,1.8L 4cyl CVT,4,Sedan
2015 Toyota Corolla Sedan L 4dr Sedan (1.8L 4cyl 4A),2.5,Negative,2015,Corolla,1.8L 4cyl 4A,4,Sedan
2003 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),2,Negative,2003,Corolla,1.8L 4cyl 4A,4,Sedan
2003 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),2,Negative,2003,Corolla,1.8L 4cyl 4A,4,Sedan
2003 Toyota Corolla Sedan LE 4dr Sedan (1.8L 4cyl 4A),1,Negative,2003,Corolla,1.8L 4cyl 4A,4,Sedan
